"","config","rpt","mean_test_score","std_test_score","activation","alpha","hidden_layer_sizes","max_iter","solver","train_cpu_duration","train_runtime_duration","train_cpu_meter_result","train_dram_meter_result","test_cpu_duration","test_runtime_duration","test_cpu_meter_result","test_dram_meter_result","test_accuracy_result","act","hls","sol","PF"
"10231",341,0,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.37322756899994,0.213193655014038,16694599,0,3.26382898600014,0.286445379257202,21008857,0,0.666666666666667,1,50,3,TRUE
"10232",341,1,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.05023571799939,0.192744016647339,14630578,0,3.21983026999987,0.243718385696411,18455763,0,0.666666666666667,1,50,3,TRUE
"10233",341,2,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.27791941200121,0.207091331481934,16081929,0,3.23291752899968,0.258396863937378,19527294,0,0.666666666666667,1,50,3,TRUE
"10234",341,3,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.085969011001,0.195133686065674,15208884,0,3.21991412599891,0.24500560760498,19152966,0,0.666666666666667,1,50,3,TRUE
"10235",341,4,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.06212685900391,0.193541765213013,15108421,0,3.21765979700285,0.24238109588623,18861462,0,0.666666666666667,1,50,3,TRUE
"10236",341,5,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.09534384601284,0.195785760879517,15171471,0,3.21911860100226,0.244171380996704,18865063,0,0.666666666666667,1,50,3,TRUE
"10237",341,6,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.07088533499336,0.193778514862061,15075218,0,3.22199327600538,0.24400520324707,18920483,0,0.666666666666667,1,50,3,TRUE
"10238",341,7,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.28240469000593,0.207378387451172,16178608,0,3.23438161499507,0.259588718414307,19653637,0,0.666666666666667,1,50,3,TRUE
"10239",341,8,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.05271128899767,0.192627429962158,14922447,0,3.21960007300368,0.241736650466919,18763258,0,0.666666666666667,1,50,3,TRUE
"10240",341,9,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.06801642400387,0.193902730941772,15012717,0,3.21797736900044,0.241799354553223,18690749,0,0.666666666666667,1,50,3,TRUE
"10241",341,10,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.0255038329924,0.191226005554199,14890464,0,3.22648123899125,0.251596927642822,19550426,0,0.666666666666667,1,50,3,TRUE
"10242",341,11,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.11664130701683,0.196916580200195,14891198,0,3.21897859801538,0.243141174316406,18509351,0,0.666666666666667,1,50,3,TRUE
"10243",341,12,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.08042017801199,0.194615840911865,14986656,0,3.22155758700683,0.245428323745728,18851880,0,0.666666666666667,1,50,3,TRUE
"10244",341,13,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.35871463999501,0.212737798690796,16769000,0,3.23456925500068,0.260559797286987,20017222,0,0.666666666666667,1,50,3,TRUE
"10245",341,14,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.07832638302352,0.19463324546814,14859825,0,3.23266264400445,0.257957220077515,19048046,0,0.666666666666667,1,50,3,TRUE
"10246",341,15,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.37897523900028,0.213502168655396,16707416,0,3.25503541200305,0.277513980865479,20797798,0,0.666666666666667,1,50,3,TRUE
"10247",341,16,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.06271309798467,0.193517446517944,14987388,0,3.22186853198218,0.245752811431885,18919812,0,0.666666666666667,1,50,3,TRUE
"10248",341,17,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.07695716200396,0.194557905197144,15176535,0,3.22327275801217,0.248240232467651,19112134,0,0.666666666666667,1,50,3,TRUE
"10249",341,18,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.70992965399637,0.234179019927979,18324599,0,3.26029753201874,0.282776355743408,20839424,0,0.666666666666667,1,50,3,TRUE
"10250",341,19,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.16665938100778,0.200038433074951,15600974,0,3.26022655898123,0.282263994216919,20810921,0,0.666666666666667,1,50,3,TRUE
"10251",341,20,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.10241568199126,0.195642948150635,15231468,0,3.23487511900021,0.25723934173584,19734141,0,0.666666666666667,1,50,3,TRUE
"10252",341,21,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.11159304500325,0.196269512176514,15454122,0,3.22667689801892,0.248706340789795,19215345,0,0.666666666666667,1,50,3,TRUE
"10253",341,22,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.2746039860067,0.207035541534424,15903097,0,3.23544245696394,0.261127948760986,19766063,0,0.666666666666667,1,50,3,TRUE
"10254",341,23,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.25855726696318,0.205368280410767,16010946,0,3.25621517101536,0.2784104347229,20563973,0,0.666666666666667,1,50,3,TRUE
"10255",341,24,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.08162659301888,0.194697380065918,15127525,0,3.22450689598918,0.248405933380127,19027113,0,0.666666666666667,1,50,3,TRUE
"10256",341,25,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.24471056100447,0.205127716064453,16011007,0,3.26888930401765,0.291157722473145,21321722,0,0.666666666666667,1,50,3,TRUE
"10257",341,26,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.09477232699282,0.195558786392212,15132165,0,3.22284644603496,0.24683952331543,18915600,0,0.666666666666667,1,50,3,TRUE
"10258",341,27,0.5875,0.0723489806424389,"logistic",5e-04,"(50,)",200,"lbfgs",3.08714632695774,0.195223808288574,15069359,0,3.2186805519741,0.243822813034058,18893629,0,0.666666666666667,1,50,3,TRUE
